customer_id,location,loyalty_score,signup_date
CUST4061,West,74,2021-09-17
CUST4062,South,82,2021-07-17
CUST4063,North,22,2022-05-17
CUST4064,South,46,2022-02-10
CUST4065,South,91,2021-12-15
CUST4066,North,13,2022-07-29
CUST4067,North,33,2021-05-31
CUST4068,Central,5,2021-03-22
CUST4069,Central,90,2022-08-13
CUST4070,North,77,2021-09-10
CUST4071,East,27,2022-12-02
CUST4072,Central,78,2023-07-01
CUST4073,East,24,2022-03-24
CUST4074,North,67,2023-04-12
CUST4075,Central,63,2020-07-28
CUST4076,South,94,2020-01-16
CUST4077,North,99,2022-11-13
CUST4078,West,48,2022-02-05
CUST4079,East,63,2023-02-23
CUST4080,North,78,2023-05-01
CUST4081,North,12,2023-06-01
CUST4082,Central,28,2021-08-01
CUST4083,Central,44,2021-09-03
CUST4084,Central,93,2020-08-09
CUST4085,West,43,2022-09-13
CUST4086,Central,17,2020-05-10
CUST4087,North,40,2021-11-19
CUST4088,Central,49,2021-07-20
CUST4089,South,85,2021-10-27
CUST4090,Central,57,2021-07-21
CUST4091,West,87,2021-06-18
CUST4092,South,84,2021-09-03
CUST4093,North,64,2021-01-20
CUST4094,North,75,2020-11-03
CUST4095,East,57,2022-11-25
CUST4096,South,98,2021-05-07
CUST4097,East,74,2020-04-26
CUST4098,South,74,2023-05-13
CUST4099,South,70,2022-04-07
CUST4100,West,100,2021-10-16
CUST4101,East,88,2020-10-13
CUST4102,West,76,2020-02-22
CUST4103,South,43,2022-10-15
CUST4104,North,23,2021-08-28
CUST4105,South,27,2021-06-15
CUST4106,West,58,2022-05-07
CUST4107,East,37,2022-04-08
CUST4108,East,6,2022-03-06
CUST4109,West,65,2020-03-13
CUST4110,East,6,2023-04-09
CUST4111,Central,50,2023-03-17
CUST4112,North,22,2021-01-23
CUST4113,North,88,2021-12-03
CUST4114,North,25,2021-03-31
CUST4115,East,79,2022-12-30
CUST4116,East,90,2022-09-01
CUST4117,South,72,2022-01-04
CUST4118,South,51,2022-11-04
CUST4119,North,88,2021-09-06
CUST4120,Central,48,2020-12-14
CUST4121,South,70,2023-02-17
CUST4122,South,99,2021-01-05
CUST4123,East,65,2021-08-24
CUST4124,Central,60,2020-07-18
CUST4125,North,46,2022-08-22
CUST4126,South,36,2020-09-19
CUST4127,Central,58,2021-06-13
CUST4128,Central,76,2023-02-18
CUST4129,North,38,2021-01-09
CUST4130,Central,11,2021-11-18
CUST4131,Central,12,2020-07-01
CUST4132,Central,42,2021-03-31
CUST4133,South,39,2021-12-28
CUST4134,North,71,2021-04-02
CUST4135,Central,11,2021-09-20
CUST4136,Central,36,2022-05-11
CUST4137,South,52,2021-11-09
CUST4138,North,31,2022-01-31
CUST4139,East,33,2021-06-17
CUST4140,South,13,2023-04-14
CUST4141,North,18,2021-08-25
CUST4142,Central,41,2022-08-07
CUST4143,North,58,2020-08-29
CUST4144,North,56,2022-08-21
CUST4145,North,24,2020-04-19
CUST4146,East,73,2023-07-23
CUST4147,North,31,2023-04-10
CUST4148,East,55,2023-04-03
CUST4149,Central,10,2023-06-25
CUST4150,East,60,2020-05-25
CUST4151,Central,2,2022-08-25
CUST4152,Central,15,2021-02-02
CUST4153,East,3,2022-10-21
CUST4154,South,43,2020-09-02
CUST4155,West,31,2022-02-20
CUST4156,North,70,2022-12-21
CUST4157,West,67,2021-09-03
CUST4158,North,56,2022-04-26
CUST4159,North,63,2020-04-20
CUST4160,Central,75,2020-11-04
CUST4161,North,15,2020-10-08
CUST4162,North,92,2021-02-14
CUST4163,East,10,2021-12-02
CUST4164,West,38,2022-04-18
CUST4165,East,47,2023-03-12
CUST4166,North,57,2022-07-26
CUST4167,Central,50,2020-10-20
CUST4168,East,71,2021-10-09
CUST4169,East,15,2021-01-04
CUST4170,South,18,2020-06-14
CUST4171,North,82,2022-09-25
CUST4172,Central,88,2021-11-12
CUST4173,East,2,2023-07-16
CUST4174,East,84,2020-12-28
CUST4175,Central,98,2021-10-03
CUST4176,North,43,2023-07-23
CUST4177,South,26,2020-04-28
CUST4178,East,71,2020-01-10
CUST4179,South,38,2022-07-14
CUST4180,West,94,2021-07-14
CUST4181,North,42,2021-03-04
CUST4182,West,5,2020-12-11
CUST4183,West,11,2023-03-26
CUST4184,West,65,2020-11-20
CUST4185,North,34,2022-09-29
CUST4186,North,1,2020-06-29
CUST4187,Central,83,2020-09-22
CUST4188,South,2,2023-06-12
CUST4189,South,85,2022-06-07
CUST4190,Central,20,2023-07-21
CUST4191,Central,61,2022-05-29
CUST4192,West,87,2022-04-06
CUST4193,Central,21,2022-05-28
CUST4194,East,88,2022-09-04
CUST4195,South,68,2022-02-24
CUST4196,Central,12,2020-01-10
CUST4197,East,22,2020-03-18
CUST4198,East,20,2022-12-29
CUST4199,East,82,2021-02-12
CUST4200,East,1,2022-02-03
CUST4201,West,30,2020-01-29
CUST4202,East,97,2021-10-21
CUST4203,West,24,2022-12-23
CUST4204,West,14,2021-01-25
CUST4205,East,36,2020-02-06
CUST4206,South,69,2020-01-09
CUST4207,East,75,2023-07-07
CUST4208,East,24,2021-05-24
CUST4209,East,60,2021-04-08
CUST4210,South,95,2021-12-06
CUST4211,North,55,2021-10-01
CUST4212,North,77,2020-09-21
CUST4213,West,80,2020-07-29
CUST4214,West,24,2022-02-24
CUST4215,South,77,2022-10-27
CUST4216,Central,24,2023-04-20
CUST4217,North,54,2021-09-18
CUST4218,West,26,2020-12-08
CUST4219,North,66,2020-05-13
CUST4220,South,80,2020-04-03
CUST4221,South,38,2021-09-02
CUST4222,Central,65,2021-08-18
CUST4223,Central,75,2022-07-22
CUST4224,South,51,2022-12-01
CUST4225,West,35,2023-05-06
CUST4226,North,43,2022-12-09
CUST4227,East,29,2021-11-22
CUST4228,Central,37,2022-06-07
CUST4229,East,81,2020-10-01
CUST4230,West,58,2021-12-02
CUST4231,Central,54,2022-09-30
CUST4232,East,39,2022-01-05
CUST4233,West,42,2021-01-20
CUST4234,North,28,2020-12-03
CUST4235,West,29,2022-04-06
CUST4236,Central,43,2020-02-09
CUST4237,South,3,2021-04-12
CUST4238,North,10,2021-04-04
CUST4239,East,59,2020-09-25
CUST4240,Central,14,2021-03-08
CUST4241,South,76,2020-02-14
CUST4242,West,47,2023-04-22
CUST4243,South,42,2022-10-30
CUST4244,Central,94,2020-12-12
CUST4245,Central,32,2020-09-09
CUST4246,South,32,2022-01-20
CUST4247,West,42,2020-03-17
CUST4248,South,32,2022-02-07
CUST4249,Central,26,2021-06-07
CUST4250,Central,1,2022-12-31
CUST4251,East,56,2023-06-30
CUST4252,East,2,2020-04-09
CUST4253,North,81,2023-05-01
CUST4254,Central,30,2020-04-08
CUST4255,East,71,2020-08-09
CUST4256,South,52,2020-02-10
CUST4257,West,91,2020-04-08
CUST4258,South,9,2020-08-25
CUST4259,West,22,2022-05-03
CUST4260,East,34,2022-06-28
CUST4261,North,49,2022-02-17
CUST4262,South,1,2020-09-10
CUST4263,South,73,2023-01-25
CUST4264,South,84,2021-06-01
CUST4265,West,53,2022-08-29
CUST4266,East,83,2020-11-09
CUST4267,South,100,2021-02-24
CUST4268,South,40,2023-07-14
CUST4269,North,45,2020-01-20
CUST4270,North,68,2021-09-08
CUST4271,East,9,2022-05-11
CUST4272,East,22,2020-07-25
CUST4273,Central,18,2022-12-01
CUST4274,North,76,2021-07-06
CUST4275,Central,43,2023-06-29
CUST4276,West,39,2023-05-25
CUST4277,Central,73,2020-10-07
CUST4278,South,6,2022-05-07
CUST4279,Central,83,2020-08-02
CUST4280,East,48,2022-11-13
CUST4281,West,7,2023-06-19
CUST4282,South,80,2020-08-29
CUST4283,Central,69,2021-08-01
CUST4284,West,16,2020-08-21
CUST4285,West,1,2020-08-05
CUST4286,South,37,2022-10-16
CUST4287,Central,83,2021-02-10
CUST4288,West,37,2023-06-01
CUST4289,West,81,2021-02-13
CUST4290,North,64,2021-06-22
CUST4291,West,90,2022-12-07
CUST4292,North,86,2021-02-17
CUST4293,Central,62,2022-01-03
CUST4294,Central,72,2022-04-19
CUST4295,Central,61,2021-08-27
CUST4296,East,33,2020-11-24
CUST4297,Central,66,2020-03-21
CUST4298,West,30,2023-01-27
CUST4299,South,20,2022-10-13
CUST4300,North,60,2021-03-01
CUST4301,East,82,2022-09-11
CUST4302,Central,74,2021-11-08
CUST4303,Central,24,2021-04-25
CUST4304,South,4,2020-01-06
CUST4305,South,37,2020-01-27
CUST4306,East,4,2020-07-01
CUST4307,North,77,2020-08-14
CUST4308,Central,89,2023-03-21
CUST4309,East,77,2022-10-08
CUST4310,West,18,2020-11-01
CUST4311,West,88,2020-07-03
CUST4312,East,66,2022-11-13
CUST4313,Central,48,2020-06-02
CUST4314,East,33,2020-07-26
CUST4315,Central,58,2021-06-08
CUST4316,South,83,2021-04-18
CUST4317,East,73,2022-07-24
CUST4318,Central,28,2021-08-29
CUST4319,East,35,2021-06-24
CUST4320,East,10,2022-08-08
CUST4321,Central,65,2020-04-12
CUST4322,Central,42,2020-07-23
CUST4323,North,85,2020-12-23
CUST4324,East,9,2020-03-21
CUST4325,West,60,2021-08-18
CUST4326,East,15,2022-01-07
CUST4327,East,99,2021-10-02
CUST4328,Central,57,2022-05-22
CUST4329,East,69,2020-08-25
CUST4330,East,22,2020-07-13
CUST4331,West,64,2020-04-03
CUST4332,Central,41,2020-01-20
CUST4333,East,87,2020-10-10
CUST4334,South,71,2020-12-15
CUST4335,North,56,2021-11-04
CUST4336,West,23,2022-01-02
CUST4337,East,25,2022-06-15
CUST4338,South,91,2023-06-27
CUST4339,East,6,2021-07-03
CUST4340,East,34,2020-07-09
CUST4341,Central,63,2022-02-02
CUST4342,Central,9,2021-12-02
CUST4343,Central,60,2021-01-09
CUST4344,South,49,2020-08-21
CUST4345,East,97,2022-03-31
CUST4346,North,51,2022-03-30
CUST4347,West,60,2022-07-23
CUST4348,Central,70,2021-07-10
CUST4349,Central,37,2022-02-28
CUST4350,East,31,2022-09-06
CUST4351,East,98,2022-05-13
CUST4352,South,41,2020-12-07
CUST4353,South,62,2020-08-19
CUST4354,Central,93,2020-09-28
CUST4355,East,58,2020-04-30
CUST4356,North,14,2020-11-22
CUST4357,West,36,2020-07-31
CUST4358,East,36,2022-05-02
CUST4359,East,79,2023-04-24
CUST4360,South,8,2022-09-15
CUST4361,West,26,2023-03-11
CUST4362,Central,36,2022-06-16
CUST4363,East,48,2021-01-06
CUST4364,Central,85,2023-06-05
CUST4365,East,28,2022-02-16
CUST4366,Central,68,2022-01-04
CUST4367,West,62,2023-06-06
CUST4368,South,80,2020-02-29
CUST4369,West,86,2020-09-24
CUST4370,North,76,2022-09-16
CUST4371,South,80,2022-09-26
CUST4372,West,51,2020-08-19
CUST4373,North,42,2022-04-22
CUST4374,East,29,2022-06-21
CUST4375,East,82,2020-04-04
CUST4376,Central,10,2020-05-09
CUST4377,South,39,2021-06-19
CUST4378,East,82,2021-10-05
CUST4379,South,1,2020-01-26
CUST4380,East,39,2022-12-10
CUST4381,Central,21,2023-03-26
CUST4382,West,65,2023-03-03
CUST4383,Central,15,2021-04-03
CUST4384,North,4,2021-11-23
CUST4385,East,60,2022-11-29
CUST4386,North,61,2022-12-07
CUST4387,North,20,2023-06-20
CUST4388,South,10,2020-07-14
CUST4389,East,87,2022-06-05
CUST4390,North,34,2021-05-24
CUST4391,West,48,2022-09-13
CUST4392,North,33,2021-12-09
CUST4393,West,98,2022-02-27
CUST4394,South,61,2020-10-31
CUST4395,North,10,2023-02-17
CUST4396,Central,54,2023-06-09
CUST4397,South,84,2020-04-21
CUST4398,West,65,2020-01-24
CUST4399,South,77,2020-11-17
CUST4400,North,1,2022-11-01
CUST4401,East,5,2022-08-19
CUST4402,East,80,2022-10-12
CUST4403,West,15,2020-12-04
CUST4404,West,28,2020-06-02
CUST4405,East,95,2022-10-03
CUST4406,West,23,2021-10-18
CUST4407,South,17,2021-05-08
CUST4408,Central,98,2021-11-08
CUST4409,Central,13,2021-07-23
CUST4410,South,14,2020-04-13
CUST4411,Central,11,2022-11-04
CUST4412,North,28,2021-04-01
CUST4413,South,42,2023-02-01
CUST4414,West,96,2022-02-14
CUST4415,South,99,2022-04-05
CUST4416,East,61,2021-04-26
CUST4417,West,64,2020-06-10
CUST4418,East,31,2022-07-29
CUST4419,West,81,2022-06-28
CUST4420,Central,73,2023-03-19
CUST4421,South,10,2022-07-06
CUST4422,North,8,2020-06-29
CUST4423,West,21,2022-10-17
CUST4424,West,77,2022-07-04
CUST4425,East,59,2021-10-09
CUST4426,Central,50,2020-08-31
CUST4427,East,69,2022-10-15
CUST4428,East,70,2020-02-06
CUST4429,Central,30,2020-07-29
CUST4430,North,95,2022-04-06
CUST4431,East,17,2022-04-24
CUST4432,East,75,2020-03-14
CUST4433,West,20,2023-02-15
CUST4434,Central,48,2023-01-29
CUST4435,South,73,2020-01-01
CUST4436,North,2,2020-07-05
CUST4437,North,37,2023-05-22
CUST4438,Central,1,2023-06-21
CUST4439,West,4,2021-09-15
CUST4440,West,100,2022-11-07
CUST4441,Central,54,2023-02-25
CUST4442,West,25,2021-02-27
CUST4443,North,3,2022-07-23
CUST4444,North,9,2021-11-29
CUST4445,South,86,2022-01-14
CUST4446,Central,87,2020-04-21
CUST4447,East,76,2021-04-01
CUST4448,East,74,2022-07-19
CUST4449,South,34,2021-11-10
CUST4450,South,43,2023-02-21
CUST4451,West,74,2023-06-23
CUST4452,South,94,2023-05-13
CUST4453,South,22,2022-08-26
CUST4454,East,70,2022-01-14
CUST4455,West,2,2022-07-15
CUST4456,South,94,2020-08-21
CUST4457,South,66,2020-07-18
CUST4458,West,32,2021-03-30
CUST4459,Central,16,2020-01-05
CUST4460,West,76,2021-11-30
CUST4461,East,1,2021-12-28
CUST4462,Central,72,2023-07-21
CUST4463,North,48,2021-08-20
CUST4464,West,50,2023-01-26
CUST4465,East,13,2022-12-05
CUST4466,Central,15,2022-02-04
CUST4467,West,53,2020-08-05
CUST4468,South,44,2020-04-03
CUST4469,West,8,2020-12-02
CUST4470,North,74,2022-10-05
CUST4471,West,46,2020-10-14
CUST4472,Central,69,2022-04-18
CUST4473,Central,19,2020-08-07
CUST4474,West,38,2021-06-04
CUST4475,Central,11,2023-06-05
CUST4476,South,43,2021-02-05
CUST4477,West,20,2021-01-19
CUST4478,South,20,2020-09-04
CUST4479,South,21,2022-03-15
CUST4480,East,82,2021-03-17
CUST4481,West,57,2022-07-25
CUST4482,Central,50,2021-01-25
CUST4483,South,74,2021-11-23
CUST4484,East,98,2020-08-08
CUST4485,West,26,2022-04-28
CUST4486,West,30,2020-04-05
CUST4487,North,73,2023-07-20
CUST4488,North,31,2023-04-20
CUST4489,South,42,2020-09-09
CUST4490,North,68,2022-07-11
CUST4491,South,61,2022-07-25
CUST4492,Central,61,2023-04-21
CUST4493,South,70,2022-10-29
CUST4494,North,78,2020-10-02
CUST4495,Central,68,2022-10-18
CUST4496,North,90,2020-01-09
CUST4497,South,17,2022-12-22
CUST4498,East,19,2020-04-09
CUST4499,West,51,2023-02-07
CUST4500,North,70,2022-06-05
CUST4501,South,63,2023-04-13
CUST4502,Central,93,2022-09-16
CUST4503,North,75,2022-11-07
CUST4504,North,80,2020-12-28
CUST4505,West,30,2023-03-30
CUST4506,South,25,2020-12-21
CUST4507,East,75,2020-09-19
CUST4508,Central,71,2020-07-31
CUST4509,South,26,2022-03-04
CUST4510,Central,56,2023-05-14
CUST4511,North,22,2023-05-26
CUST4512,West,89,2021-10-21
CUST4513,West,19,2022-10-29
CUST4514,East,31,2022-02-26
CUST4515,West,26,2022-05-07
CUST4516,North,42,2023-06-01
CUST4517,East,41,2021-05-23
CUST4518,South,100,2021-07-14
CUST4519,West,23,2022-03-25
CUST4520,East,47,2021-12-03
CUST4521,North,13,2021-08-25
CUST4522,Central,89,2022-07-16
CUST4523,Central,66,2020-09-30
CUST4524,North,66,2020-10-09
CUST4525,North,16,2022-04-25
CUST4526,Central,73,2023-05-18
CUST4527,East,28,2022-11-15
CUST4528,Central,77,2021-09-04
CUST4529,North,35,2023-01-26
CUST4530,West,41,2021-10-04
CUST4531,South,77,2023-02-07
CUST4532,West,31,2023-07-19
CUST4533,West,85,2021-03-21
CUST4534,North,32,2021-02-15
CUST4535,Central,54,2021-03-05
CUST4536,East,98,2023-07-02
CUST4537,West,72,2021-08-18
CUST4538,Central,59,2021-12-08
CUST4539,East,41,2020-09-28
CUST4540,West,66,2020-12-30
CUST4541,East,96,2022-10-28
CUST4542,Central,54,2023-01-16
CUST4543,South,40,2021-10-22
CUST4544,Central,28,2020-08-24
CUST4545,North,37,2021-12-22
CUST4546,East,65,2023-02-25
CUST4547,South,74,2022-09-10
CUST4548,East,55,2023-04-08
CUST4549,East,4,2023-03-14
CUST4550,West,99,2022-05-04
CUST4551,North,10,2022-12-29
CUST4552,East,47,2021-08-08
CUST4553,Central,75,2022-05-15
CUST4554,Central,14,2020-01-27
CUST4555,West,38,2022-12-06
CUST4556,North,12,2020-08-06
CUST4557,North,45,2020-02-21
CUST4558,Central,17,2022-02-19
CUST4559,South,80,2020-10-24
CUST4560,West,35,2020-04-18
CUST4561,West,66,2020-04-25
CUST4562,Central,75,2021-02-13
CUST4563,Central,41,2021-06-30
CUST4564,South,67,2020-11-25
CUST4565,South,29,2021-08-09
CUST4566,North,18,2021-05-28
CUST4567,West,20,2020-10-26
CUST4568,West,14,2020-05-07
CUST4569,Central,34,2021-08-27
CUST4570,North,49,2021-02-21
CUST4571,West,54,2023-01-13
CUST4572,North,31,2020-03-07
CUST4573,North,58,2022-01-04
CUST4574,Central,42,2022-07-15
CUST4575,North,58,2020-07-28
CUST4576,South,82,2023-06-15
CUST4577,South,30,2023-02-24
CUST4578,East,25,2021-04-04
CUST4579,Central,63,2023-02-23
CUST4580,East,19,2022-03-07
CUST4581,South,72,2021-05-01
CUST4582,East,92,2022-11-12
CUST4583,Central,8,2021-08-12
CUST4584,Central,95,2020-04-06
CUST4585,North,3,2022-02-20
CUST4586,West,67,2022-03-04
CUST4587,North,86,2022-05-03
CUST4588,Central,81,2021-10-02
CUST4589,South,100,2023-02-04
CUST4590,South,17,2020-04-20
CUST4591,North,14,2020-01-27
CUST4592,Central,9,2021-05-29
CUST4593,South,62,2021-02-19
CUST4594,Central,94,2023-06-24
CUST4595,South,21,2022-06-26
CUST4596,Central,76,2021-04-06
CUST4597,East,37,2023-07-21
CUST4598,Central,96,2022-01-23
CUST4599,Central,11,2023-04-20
CUST4600,North,20,2023-01-24
CUST4601,East,35,2023-05-20
CUST4602,West,53,2021-02-06
CUST4603,North,47,2021-01-31
CUST4604,West,75,2021-08-25
CUST4605,South,52,2022-07-08
CUST4606,West,8,2020-12-29
CUST4607,Central,4,2020-06-01
CUST4608,West,27,2021-01-17
CUST4609,North,44,2020-12-21
CUST4610,North,40,2022-11-18
CUST4611,West,47,2020-09-01
CUST4612,North,94,2022-02-11
CUST4613,North,44,2020-03-24
CUST4614,West,48,2022-05-27
CUST4615,East,91,2021-07-25
CUST4616,East,85,2023-02-13
CUST4617,South,52,2021-06-25
CUST4618,North,84,2020-09-23
CUST4619,West,68,2020-11-25
CUST4620,North,11,2023-04-11
CUST4621,Central,77,2021-06-06
CUST4622,North,73,2020-01-12
CUST4623,North,4,2021-11-07
CUST4624,East,76,2022-08-13
CUST4625,West,73,2020-11-13
CUST4626,North,77,2020-03-22
CUST4627,East,48,2020-11-10
CUST4628,South,26,2021-10-22
CUST4629,East,77,2023-05-07
CUST4630,East,39,2020-04-14
CUST4631,East,92,2023-07-04
CUST4632,North,58,2023-06-14
CUST4633,North,19,2021-09-08
CUST4634,South,88,2022-10-01
CUST4635,Central,83,2023-03-18
CUST4636,Central,77,2023-01-31
CUST4637,Central,77,2022-01-03
CUST4638,South,58,2020-05-29
CUST4639,Central,28,2021-10-12
CUST4640,Central,66,2022-12-12
CUST4641,East,10,2021-03-26
CUST4642,North,86,2021-01-11
CUST4643,North,77,2022-12-02
CUST4644,East,58,2020-05-19
CUST4645,East,73,2022-10-31
CUST4646,East,97,2020-11-22
CUST4647,North,14,2022-05-01
CUST4648,Central,84,2023-01-17
CUST4649,East,15,2023-01-04
CUST4650,South,96,2022-04-06
CUST4651,East,33,2020-07-07
CUST4652,West,17,2021-12-16
CUST4653,East,24,2021-03-29
CUST4654,North,30,2021-03-12
CUST4655,East,62,2021-11-10
CUST4656,West,13,2021-11-09
CUST4657,South,62,2022-01-08
CUST4658,Central,47,2021-08-24
CUST4659,East,16,2021-03-23
CUST4660,West,66,2023-06-20
CUST4661,West,81,2022-12-22
CUST4662,South,96,2022-08-30
CUST4663,North,43,2023-02-23
CUST4664,East,8,2020-01-19
CUST4665,West,3,2020-08-22
CUST4666,South,12,2021-12-09
CUST4667,Central,84,2022-07-01
CUST4668,West,16,2021-05-07
CUST4669,South,78,2023-06-10
CUST4670,North,80,2023-06-26
CUST4671,North,59,2021-05-14
CUST4672,West,49,2020-03-22
CUST4673,West,63,2021-10-19
CUST4674,East,62,2022-02-20
CUST4675,South,49,2020-08-20
CUST4676,West,51,2022-03-01
CUST4677,East,33,2021-06-09
CUST4678,East,30,2023-01-11
CUST4679,West,59,2021-08-02
CUST4680,North,76,2020-02-20
CUST4681,South,15,2022-11-24
CUST4682,South,82,2022-02-06
CUST4683,North,92,2022-11-19
CUST4684,West,23,2022-11-07
CUST4685,South,78,2022-07-01
CUST4686,West,94,2022-09-23
CUST4687,West,97,2020-03-30
CUST4688,East,45,2021-08-30
CUST4689,North,62,2021-01-29
CUST4690,West,79,2021-10-18
CUST4691,Central,71,2022-11-18
CUST4692,North,15,2020-06-17
CUST4693,South,46,2020-07-15
CUST4694,East,64,2020-12-08
CUST4695,South,46,2023-01-06
CUST4696,South,56,2022-12-28
CUST4697,North,44,2020-01-16
CUST4698,South,75,2023-07-07
CUST4699,West,29,2020-05-14
CUST4700,South,95,2021-03-07
CUST4701,East,62,2023-07-13
CUST4702,East,89,2021-03-12
CUST4703,Central,52,2022-05-18
CUST4704,East,54,2020-07-31
CUST4705,South,88,2021-02-25
CUST4706,East,57,2023-01-06
CUST4707,North,83,2022-06-10
CUST4708,East,66,2020-05-27
CUST4709,West,22,2020-11-10
CUST4710,North,20,2020-02-18
CUST4711,Central,33,2022-07-29
CUST4712,West,72,2021-11-10
CUST4713,South,25,2020-03-18
CUST4714,South,46,2020-06-28
CUST4715,South,73,2020-05-30
CUST4716,West,98,2020-04-21
CUST4717,West,57,2020-12-30
CUST4718,West,87,2021-05-30
CUST4719,North,5,2023-02-16
CUST4720,North,55,2020-05-24
CUST4721,South,61,2023-03-23
CUST4722,East,89,2021-04-11
CUST4723,South,8,2021-06-13
CUST4724,Central,16,2022-04-14
CUST4725,North,48,2022-03-05
CUST4726,West,61,2022-07-12
CUST4727,North,15,2023-07-14
CUST4728,West,65,2022-04-08
CUST4729,Central,22,2022-06-05
CUST4730,Central,3,2021-10-09
CUST4731,North,54,2020-02-04
CUST4732,West,14,2022-03-08
CUST4733,Central,36,2020-08-30
CUST4734,South,82,2022-12-31
CUST4735,South,82,2020-01-13
CUST4736,West,67,2023-06-20
CUST4737,North,10,2020-05-09
CUST4738,Central,49,2023-04-14
CUST4739,North,65,2020-04-03
CUST4740,South,91,2020-05-28
CUST4741,Central,57,2022-01-02
CUST4742,North,27,2022-10-26
CUST4743,East,75,2020-08-05
CUST4744,West,5,2021-08-16
CUST4745,West,71,2021-09-09
CUST4746,East,83,2023-05-27
CUST4747,South,57,2020-06-26
CUST4748,Central,93,2021-07-30
CUST4749,West,15,2022-06-15
CUST4750,East,99,2022-02-20
CUST4751,East,76,2022-03-20
CUST4752,South,30,2020-03-04
CUST4753,South,20,2022-08-28
CUST4754,North,37,2020-11-16
CUST4755,West,3,2022-12-28
CUST4756,North,73,2021-03-26
CUST4757,East,41,2020-10-06
CUST4758,Central,39,2022-03-11
CUST4759,Central,26,2023-01-22
CUST4760,South,2,2021-08-27
CUST4761,Central,23,2023-07-22
CUST4762,Central,23,2020-10-22
CUST4763,Central,85,2021-09-02
CUST4764,East,16,2022-02-03
CUST4765,Central,9,2020-01-23
CUST4766,Central,13,2023-02-07
CUST4767,Central,28,2023-02-10
CUST4768,North,27,2020-10-16
CUST4769,East,51,2020-09-09
CUST4770,South,64,2020-03-26
CUST4771,North,52,2020-01-11
CUST4772,West,81,2023-03-18
CUST4773,East,38,2023-05-06
CUST4774,East,100,2022-03-18
CUST4775,West,65,2023-01-05
CUST4776,West,18,2023-01-26
CUST4777,West,63,2020-06-23
CUST4778,South,51,2021-09-16
CUST4779,Central,9,2021-03-06
CUST4780,East,13,2021-12-05
CUST4781,Central,40,2021-03-09
CUST4782,Central,55,2022-04-25
CUST4783,West,79,2022-11-15
CUST4784,South,43,2020-10-18
CUST4785,North,44,2020-11-25
CUST4786,South,68,2021-01-11
CUST4787,Central,33,2021-03-28
CUST4788,South,24,2023-06-17
CUST4789,West,36,2021-06-01
CUST4790,North,10,2021-02-01
CUST4791,West,100,2020-08-22
CUST4792,North,20,2021-01-06
CUST4793,Central,75,2023-03-07
CUST4794,North,12,2020-04-21
CUST4795,North,62,2023-01-29
CUST4796,North,18,2022-08-02
CUST4797,South,94,2023-01-30
CUST4798,South,63,2020-05-29
CUST4799,Central,84,2021-08-18
CUST4800,North,25,2020-05-17
CUST4801,East,12,2021-05-28
CUST4802,Central,21,2020-07-20
CUST4803,North,25,2021-02-08
CUST4804,North,11,2023-04-04
CUST4805,South,64,2022-09-24
CUST4806,Central,73,2021-11-08
CUST4807,North,50,2022-01-01
CUST4808,North,62,2020-09-19
CUST4809,Central,89,2021-04-25
CUST4810,East,99,2020-07-23
CUST4811,Central,96,2021-08-06
CUST4812,Central,49,2023-06-22
CUST4813,East,14,2020-05-22
CUST4814,Central,1,2021-01-31
CUST4815,North,81,2021-10-12
CUST4816,Central,25,2022-09-22
CUST4817,East,59,2022-07-11
CUST4818,West,72,2021-11-03
CUST4819,Central,69,2023-06-16
CUST4820,South,5,2021-09-18
CUST4821,North,99,2023-04-11
CUST4822,North,19,2020-11-08
CUST4823,South,23,2023-03-04
CUST4824,South,9,2023-03-06
CUST4825,Central,94,2022-01-16
CUST4826,South,50,2021-10-09
CUST4827,West,16,2022-05-27
CUST4828,East,33,2020-12-11
CUST4829,South,2,2020-01-10
CUST4830,South,14,2021-10-03
CUST4831,West,1,2021-05-19
CUST4832,North,90,2021-03-29
CUST4833,North,58,2022-06-12
CUST4834,Central,89,2021-07-20
CUST4835,West,16,2022-01-06
CUST4836,East,79,2020-10-02
CUST4837,East,90,2021-11-10
CUST4838,West,47,2022-09-09
CUST4839,East,44,2022-08-05
CUST4840,North,80,2022-07-01
CUST4841,East,14,2022-01-04
CUST4842,East,93,2021-09-17
CUST4843,West,24,2022-09-24
CUST4844,West,55,2023-02-03
CUST4845,East,15,2020-08-10
CUST4846,South,83,2020-12-25
CUST4847,West,72,2023-05-27
CUST4848,Central,34,2020-06-16
CUST4849,Central,2,2021-07-28
CUST4850,North,27,2020-10-13
CUST4851,East,74,2023-01-08
CUST4852,South,99,2021-02-06
CUST4853,North,87,2021-06-23
CUST4854,East,72,2023-07-07
CUST4855,West,92,2020-06-05
CUST4856,Central,23,2020-06-03
CUST4857,South,68,2020-02-08
CUST4858,Central,14,2022-11-04
CUST4859,West,63,2023-07-17
CUST4860,East,93,2020-03-04
CUST4861,West,65,2023-04-06
CUST4862,West,68,2023-03-31
CUST4863,Central,63,2022-04-09
CUST4864,South,96,2023-04-23
CUST4865,West,97,2021-03-11
CUST4866,Central,90,2020-03-16
CUST4867,South,81,2023-02-03
CUST4868,East,87,2021-06-17
CUST4869,East,64,2023-01-18
CUST4870,North,32,2023-01-10
CUST4871,Central,79,2022-08-24
CUST4872,South,13,2020-10-31
